game_id,date,season,home_team_abbrev,away_team_abbrev,home_games_played,away_games_played,home_win_pct,away_win_pct,win_pct_diff,home_avg_score,away_avg_score,avg_score_diff,home_avg_allowed,away_avg_allowed,home_avg_margin,away_avg_margin,home_recent_wins,away_recent_wins,home_recent_5_wins,away_recent_5_wins,home_home_record,away_away_record,home_days_rest,away_days_rest,rest_advantage,month,day_of_week,is_weekend,season_progress,is_christmas_period,is_new_year,home_sentiment,away_sentiment,sentiment_diff,home_news_volume,away_news_volume,home_confidence_score,away_confidence_score,home_win,point_spread,total_points,home_score,away_score
401267213,2020-12-30 03:00:00,2020-21,PHX,NO,3,3,0.6666666666666666,0.6666666666666666,0.0,108.33333333333333,103.0,5.333333333333329,102.66666666666667,101.66666666666667,5.666666666666667,1.3333333333333333,2,2,2,2,1.0,0.5,2,2,0,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,0.6666666666666666,0.6666666666666666,1,25,197,111,86
401267214,2020-12-30 03:00:00,2020-21,LAC,MIN,3,3,0.6666666666666666,0.6666666666666666,0.0,103.33333333333333,106.0,-2.6666666666666714,113.66666666666667,113.0,-10.333333333333334,-7.0,2,2,2,2,0.0,0.5,2,2,0,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,0.6666666666666666,0.6666666666666666,1,23,225,124,101
401267215,2020-12-30 03:00:00,2020-21,SAC,DEN,3,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,110.0,118.0,-8.0,113.66666666666667,118.66666666666667,-3.6666666666666665,-0.6666666666666666,2,1,2,1,0.5,0.0,2,1,1,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,0.6666666666666666,0.3333333333333333,1,10,240,125,115
401267216,2020-12-31 00:30:00,2020-21,BOS,MEM,4,3,0.5,0.3333333333333333,0.16666666666666669,110.0,115.66666666666667,-5.666666666666671,115.75,121.33333333333333,-5.75,-5.666666666666667,2,1,2,1,0.5,1.0,1,2,-1,12,3,0,0.4230769230769231,1,0,0.0,0.0,0.0,0,0,0.5,0.3333333333333333,1,19,233,126,107
401267217,2020-12-31 00:30:00,2020-21,BKN,ATL,4,3,0.5,1.0,-0.5,115.75,124.66666666666667,-8.916666666666671,104.0,112.0,11.75,12.666666666666666,2,3,2,3,0.5,1.0,2,2,0,12,3,0,0.4230769230769231,1,0,0.0,0.0,0.0,0,0,0.5,1.0,1,4,286,145,141
401267218,2020-12-31 00:30:00,2020-21,MIA,MIL,3,4,0.3333333333333333,0.5,-0.16666666666666669,105.0,128.25,-23.25,118.33333333333333,112.0,-13.333333333333334,16.25,1,2,1,2,0.5,0.3333333333333333,1,1,0,12,3,0,0.4230769230769231,1,0,0.0,0.0,0.0,0,0,0.3333333333333333,0.5,1,11,227,119,108
401267220,2020-12-31 01:30:00,2020-21,SA,LAL,3,4,0.6666666666666666,0.5,0.16666666666666663,115.0,120.25,-5.25,110.33333333333333,109.25,4.666666666666667,11.0,2,2,2,2,1.0,0.0,3,1,2,12,3,0,0.4230769230769231,1,0,0.0,0.0,0.0,0,0,0.6666666666666666,0.5,0,-14,228,107,121
401267219,2020-12-31 01:30:00,2020-21,DAL,CHA,3,3,0.3333333333333333,0.3333333333333333,0.0,113.66666666666667,109.0,4.666666666666671,105.66666666666667,111.33333333333333,8.0,-2.3333333333333335,1,1,1,1,0.0,0.0,3,3,0,12,3,0,0.4230769230769231,1,0,0.0,0.0,0.0,0,0,0.3333333333333333,0.3333333333333333,0,-19,217,99,118
401267221,2020-12-31 03:00:00,2020-21,LAC,POR,4,3,0.75,0.6666666666666666,0.08333333333333337,108.5,114.33333333333333,-5.833333333333329,110.5,117.66666666666667,-2.0,-3.3333333333333335,3,2,3,2,0.5,1.0,1,2,-1,12,3,0,0.4230769230769231,1,0,0.0,0.0,0.0,0,0,0.75,0.6666666666666666,1,23,233,128,105
401267222,2020-12-31 20:00:00,2020-21,IND,CLE,4,4,0.75,0.75,0.0,116.25,113.25,3.0,109.0,105.5,7.25,7.75,3,3,3,3,0.6666666666666666,1.0,1,1,0,12,3,0,0.4230769230769231,1,0,0.0,0.0,0.0,0,0,0.75,0.75,1,20,218,119,99
